,name,price,sex,jewel_type,brand,material,color,index,age,income
1462,Necklace PDPAOLA Cavalier Gold,55,Women,Necklaces,PDPAOLA,Silver,Gold,356,23,<=50K
1463,Monoch Ring,2300,Women,Ring,Haritidis,Gold 18ct.,Gold,4074,35,<=50K
1464,Monoch Ring,1650,Women,Ring,Haritidis,Gold 18ct.,Gold,7295,46,<=50K
1465,Monoch Ring,2450,Women,Ring,Haritidis,Gold 18ct.,Gold,2428,30,<=50K
1466,Monoch Ring,1190,Women,Ring,Haritidis,Gold 18ct.,White,4637,37,>50K
1467,Earrings billy,115,Women,Earrings,Haritidis,Gold 14ct.,White,2667,31,>50K
1468,Bracelet riviera,550,Women,Bracelet,Haritidis,Gold 14ct.,Gold,3024,32,>50K
1469,ID card,210,Women,Jewels ID,Haritidis,Gold 14ct.,Gold,7659,48,>50K
1470,Bracelet handcuff,450,Women,Bracelet,Haritidis,Gold 14ct.,Rose,5537,39,<=50K
1471,Bracelet with flowers,310,Women,Bracelet,Haritidis,Gold 14ct.,White,4923,37,<=50K
1472,Bracelet woman,125,Women,Bracelet,Haritidis,Gold 14ct.,Gold,5735,40,<=50K
1473,Ring with pearls & topaz,1780,Women,Ring,Haritidis,Gold 18ct.,White,5052,38,>50K
1474,Ring with sapphire,940,Women,Ring,Haritidis,Gold 18ct.,White,863,26,<=50K
1475,Bracelet handcuff with diamonds,2500,Women,Bracelet,Haritidis,Gold 18ct.,Gold,1165,27,<=50K
1476,Ring with black diamond,4700,Women,Ring,Haritidis,Gold 18ct.,Rose,5941,41,>50K
1477,Ring with Aquamarine,870,Women,Ring,Haritidis,Gold 18ct.,Rose,4704,37,>50K
1478,Ring with Aquamarine,1450,Women,Ring,Haritidis,Gold 18ct.,White,6252,42,>50K
1479,Ring with morganite and diamonds,1750,Women,Ring,Haritidis,Gold 18ct.,Rose,354,23,<=50K
1480,Ring heart with sapphire and diamonds,1190,Women,Ring,Haritidis,Gold 18ct.,White,4402,36,>50K
1481,Ring with sapphire and diamonds,1570,Women,Ring,Haritidis,Gold 18ct.,White,6510,43,<=50K
1482,Ring with diamonds,2450,Women,Ring,Haritidis,Gold 18ct.,White,4028,35,<=50K
1483,Ring with diamonds,1570,Women,Ring,Haritidis,Gold 18ct.,Gold,1649,28,<=50K
1484,Ring with diamonds,1900,Women,Ring,Haritidis,Gold 18ct.,Rose,4754,37,<=50K
1485,Ring with diamonds,1140,Women,Ring,Haritidis,Gold 18ct.,Rose,3407,33,<=50K
1486,Ring woman,185,Women,Ring,Haritidis,Gold 14ct.,Rose,363,24,<=50K
1487,Monoch Ring,155,Women,Ring,Haritidis,Gold 14ct.,Gold,7448,47,>50K
1488,Ring with Tanzanite,1300,Women,Ring,Haritidis,Gold 18ct.,White,5368,39,>50K
1489,Ring with Tanzanite,1500,Women,Ring,Haritidis,Gold 18ct.,White,3206,33,<=50K
1490,Necklace with pearl & diamonds,340,Women,Necklaces,Haritidis,Gold 18ct.,White,420,24,<=50K
1491,Necklace with acumarina,510,Women,Necklaces,Haritidis,Gold 18ct.,White,1812,29,>50K
1492,Necklace with sapphire,390,Women,Necklaces,Haritidis,Gold 18ct.,White,1087,26,<=50K
1493,Necklace with sapphire,420,Women,Necklaces,Haritidis,Gold 18ct.,White,1387,27,<=50K
1494,Earrings with pearls,340,Women,Earrings,Haritidis,Gold 14ct.,Gold,4066,35,<=50K
1495,Earrings with pearls & topaz,1450,Women,Earrings,Haritidis,Gold 18ct.,White,3979,35,<=50K
1496,Earrings with pearls,4000,Women,Earrings,Haritidis,Gold 18ct.,Gold,6400,42,<=50K
1497,Necklace pearl,8800,Women,Necklaces,Haritidis,Gold 18ct.,Gold,1622,28,<=50K
1498,Earrings wings angel with pearls,290,Women,Earrings,Haritidis,Gold 14ct.,Rose,2630,31,<=50K
1499,Necklace with pearl & diamonds,570,Women,Necklaces,Haritidis,Gold 18ct.,White,344,23,<=50K
1500,Necklace with pearl & diamonds,290,Women,Necklaces,Haritidis,Gold 18ct.,Rose,6961,45,>50K
1501,Earrings with pearls & diamonds,690,Women,Earrings,Haritidis,Gold 18ct.,Gold,4683,37,>50K
1502,Earrings with pearls & diamonds,800,Women,Earrings,Haritidis,Gold 18ct.,White,3189,33,<=50K
1503,Necklace with topaz,4800,Women,Necklaces,Haritidis,Gold 18ct.,White,7876,49,>50K
1504,Necklace eye with sapphire and diamonds,2550,Women,Necklaces,Haritidis,Gold 18ct.,Rose,7114,45,<=50K
1505,Stavros with diamonds,700,Women,Cross,Haritidis,Gold 18ct.,White,2409,30,>50K
1506,Earrings with diamonds,2100,Women,Earrings,Haritidis,Gold 18ct.,White,6920,45,>50K
1507,Earrings with diamonds,1850,Women,Earrings,Haritidis,Gold 18ct.,White,675,25,>50K
1508,Necklace with diamonds,1280,Women,Necklaces,Haritidis,Gold 18ct.,White,3999,35,>50K
1509,Necklace with sapphire,1170,Women,Necklaces,Haritidis,Gold 18ct.,White,2510,31,>50K
1510,Necklace with emerald,1500,Women,Necklaces,Haritidis,Gold 18ct.,White,539,24,<=50K
1511,Earrings tear,380,Women,Earrings,Haritidis,Gold 14ct.,White,4389,36,<=50K
1512,Earrings with diamonds,1600,Women,Earrings,Haritidis,Gold 18ct.,Rose,4795,37,<=50K
1513,Necklace with diamonds,740,Women,Necklaces,Haritidis,Gold 18ct.,Rose,719,25,<=50K
1514,Ring emerald,590,Women,Ring,Haritidis,Gold 18ct.,White,6963,45,>50K
1515,Ring with blue topaz,460,Women,Ring,Haritidis,Gold 18ct.,Rose,4736,37,<=50K
1516,Ring with diamonds,1990,Women,Ring,Haritidis,Gold 18ct.,White,3076,32,>50K
1517,Monoch Ring,1450,Women,Ring,Haritidis,Gold 18ct.,White,6290,42,<=50K
1518,Earrings with pearl,240,Women,Earrings,Haritidis,Gold 14ct.,Gold,1800,29,<=50K
1519,Ring late,7700,Women,Ring,Haritidis,Gold 18ct.,White,4329,36,>50K
1520,Necklace with black diamond,420,Women,Necklaces,Haritidis,Gold 18ct.,Rose,7162,46,<=50K
1521,Earrings with diamonds,500,Women,Earrings,Haritidis,Gold 18ct.,Rose,4357,36,<=50K
1522,Ring with sapphire,3450,Women,Ring,Haritidis,Gold 18ct.,White,4062,35,<=50K
1523,Single Ring,670,Women,Ring,Haritidis,Gold 18ct.,White,2065,29,>50K
1524,Single Ring,880,Women,Ring,Haritidis,Gold 18ct.,White,3944,35,<=50K
1525,Necklace ID card,145,Women,Necklaces,Haritidis,Gold 14ct.,Gold,571,25,>50K
1526,Necklace eye,165,Women,Necklaces,Haritidis,Gold 14ct.,Gold,3721,34,<=50K
1527,Necklace trilater,135,Women,Necklaces,Haritidis,Gold 14ct.,White,3053,32,>50K
1528,Necklace heart with topaz,180,Women,Necklaces,Haritidis,Gold 14ct.,Gold,6209,42,>50K
1529,Necklace with topaz,210,Women,Necklaces,Haritidis,Gold 14ct.,Gold,2840,32,<=50K
1530,Necklace with agate,300,Women,Necklaces,Haritidis,Gold 14ct.,Gold,3706,34,<=50K
1531,Stavros male,375,Men,Cross,Haritidis,Gold 14ct.,White,477,24,<=50K
1532,Stavros male,480,Men,Cross,Haritidis,Gold 14ct.,White,973,26,>50K
1533,Necklace Stavros,190,Women,Necklaces,Haritidis,Gold 14ct.,White & Rose,2349,30,>50K
1534,Necklace Stavros,165,Women,Necklaces,Haritidis,Gold 14ct.,White,7277,46,>50K
1535,Necklace bar,160,Women,Necklaces,Haritidis,Gold 14ct.,Gold,2211,30,>50K
1536,Necklace chain,280,Women,Necklaces,Haritidis,Gold 14ct.,White & Gold,1766,28,<=50K
1537,Necklace with circles,410,Women,Necklaces,Haritidis,Gold 14ct.,Gold,3062,32,<=50K
1538,Necklace with Beads,240,Women,Necklaces,Haritidis,Gold 14ct.,Gold,6080,41,<=50K
1539,Necklace eye,110,Women,Necklaces,Haritidis,Gold 14ct.,Gold,7355,47,<=50K
1540,Necklace eye,140,Women,Necklaces,Haritidis,Gold 14ct.,Gold,6434,43,>50K
1541,Necklace with mattresses,195,Women,Necklaces,Haritidis,Gold 14ct.,Gold,6275,42,<=50K
1542,Necklace with data,140,Women,Necklaces,Haritidis,Gold 14ct.,Gold,3970,35,<=50K
1543,Necklace with data,130,Women,Necklaces,Haritidis,Gold 14ct.,Gold,6939,45,>50K
1544,Necklace Eye-Cross,135,Women,Necklaces,Haritidis,Gold 14ct.,Gold,7454,47,<=50K
1545,Necklace with crosses,135,Women,Necklaces,Haritidis,Gold 14ct.,Gold,7085,45,>50K
1546,Necklace with crosses,135,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1929,29,<=50K
1547,Necklace with crosses,225,Women,Necklaces,Haritidis,Gold 14ct.,Gold,6493,43,>50K
1548,Necklace long,320,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1023,26,<=50K
1549,Necklace heart,150,Women,Necklaces,Haritidis,Gold 14ct.,Gold,7394,47,>50K
1550,Necklace butterfly,140,Women,Necklaces,Haritidis,Gold 14ct.,Gold,3748,34,>50K
1551,Necklace heart,195,Women,Necklaces,Haritidis,Gold 14ct.,Gold,2782,31,<=50K
1552,Necklace heart,145,Women,Necklaces,Haritidis,Gold 14ct.,Rose,4914,37,>50K
1553,Necklace heart,140,Women,Necklaces,Haritidis,Gold 14ct.,Gold,7309,46,<=50K
1554,Necklace heart,150,Women,Necklaces,Haritidis,Gold 14ct.,Gold,4133,35,<=50K
1555,Earrings PDPAOLA I am,59,Women,Earrings,PDPAOLA,Silver,Gold,2115,30,<=50K
1556,Necklace PDPAOLA Flame Gold,61,Women,Necklaces,PDPAOLA,Silver,Gold,1187,27,<=50K
1557,Necklace PDPAOLA Amore Silver,89,Women,Necklaces,PDPAOLA,Silver,White,1723,28,<=50K
1558,Necklace ID card PDPAOLA Talisman Gold,85,Women,Necklaces,PDPAOLA,Silver,Gold,6160,42,>50K
1559,Necklace Padlock PDPAOLA Bond Gold,55,Women,Necklaces,PDPAOLA,Silver,Gold,5946,41,>50K
1560,Bracelet PDPAOLA Amore Gold,75,Women,Bracelet,PDPAOLA,Silver,Gold,1483,28,<=50K
1561,Bracelet PDPAOLA Victoria Gold,69,Women,Bracelet,PDPAOLA,Silver,Gold,5770,40,<=50K
1562,Bracelet Padlock PDPAOLA Bond Gold,69,Women,Bracelet,PDPAOLA,Silver,Gold,6582,43,<=50K
1563,Necklace PDPAOLA Amore Gold,89,Women,Necklaces,PDPAOLA,Silver,Gold,137,23,<=50K
1564,Earrings PDPAOLA Cavalier Gold,89,Women,Earrings,PDPAOLA,Silver,Gold,7663,48,<=50K
1565,Earrings PDPAOLA Koy Gold,55,Women,Earrings,PDPAOLA,Silver,Gold,4617,37,<=50K
1566,Necklace PDPAOLA Lime Blush Gold,45,Women,Necklaces,PDPAOLA,Silver,Gold,5204,38,>50K
1567,Bracelet Paul Hewitt PHREP IP Anchor Gold Navy Blue,51,Men,Bracelet,Paul Hewitt,Stainless Steel,Gold,3575,34,>50K
1568,Bracelet Paul Hewitt Anchor PHREP IP Gold Black,51,Men,Bracelet,Paul Hewitt,Stainless Steel,Gold,57,22,<=50K
1569,Necklace Tommy Hilfiger Gold,79,Women,Necklaces,Tommy Hilfiger,Stainless Steel,Gold,6628,43,<=50K
1570,Bracelet Tommy Hilfiger Blue,49,Men,Bracelet,Tommy Hilfiger,Stainless Steel,Rose,7020,45,<=50K
1571,Earrings Tommy Hilfiger,39,Women,Earrings,Tommy Hilfiger,Stainless Steel,Rose,1372,27,<=50K
1572,Cufflinks Tommy Hilfiger,49,Men,Cuff links,Tommy Hilfiger,Stainless Steel,Rose,4642,37,<=50K
1573,Cufflinks Tommy Hilfiger,49,Men,Cuff links,Tommy Hilfiger,Stainless Steel,Rose,1705,28,<=50K
1574,Cufflinks Tommy Hilfiger,49,Men,Cuff links,Tommy Hilfiger,Stainless Steel,Rose,2987,32,>50K
1575,Cufflinks Tommy Hilfiger,49,Men,Cuff links,Tommy Hilfiger,Stainless Steel,Rose,161,23,<=50K
1576,Bracelet Tommy Hilfiger,69,Women,Bracelet,Tommy Hilfiger,Stainless Steel,Gold,2836,32,<=50K
1577,Necklace Tommy Hilfiger Gold,79,Women,Necklaces,Tommy Hilfiger,Stainless Steel,Gold,2788,31,<=50K
1578,Bracelet Tommy Hilfiger Brown,49,Men,Bracelet,Tommy Hilfiger,Stainless Steel,Rose,3196,33,<=50K
1579,Bracelet Tommy Hilfiger Black,89,Men,Bracelet,Tommy Hilfiger,Stainless Steel,Black,7073,45,<=50K
1580,Bracelet Tommy Hilfiger Brown,49,Men,Bracelet,Tommy Hilfiger,Stainless Steel,Rose,4268,36,>50K
1581,Bracelet Tommy Hilfiger Black,49,Men,Bracelet,Tommy Hilfiger,Stainless Steel,Rose,1022,26,<=50K
1582,Bracelet Tommy Hilfiger Brown,49,Men,Bracelet,Tommy Hilfiger,Stainless Steel,Rose,1940,29,>50K
1583,Bracelet Tommy Hilfiger Brown,49,Men,Bracelet,Tommy Hilfiger,Stainless Steel,Rose,3447,33,>50K
1584,Bracelet Tommy Hilfiger Black,49,Men,Bracelet,Tommy Hilfiger,Stainless Steel,Rose,7489,47,<=50K
1585,Bracelet Very Gavello Matix,640,Women,Bracelet,Very Gavello,Gold 9ct.,Rose,3798,34,<=50K
1586,Necklace Very Gavello Tattoo,770,Women,Necklaces,Very Gavello,Gold 9ct.,Rose,4691,37,>50K
1587,Stavros Very Gavello Jolly Roger,205,Unisex,Necklaces,Very Gavello,Gold 9ct.,Rose,6316,42,>50K
1588,Necklace Very Gavello King,260,Unisex,Necklaces,Very Gavello,Gold 9ct.,Rose,2399,30,<=50K
1589,Stavros male,165,Men,Cross,Haritidis,Gold 14ct.,White,4997,38,<=50K
1590,Stavros male,175,Men,Cross,Haritidis,Gold 14ct.,White,1208,27,<=50K
1591,Stavros male,500,Men,Cross,Haritidis,Gold 14ct.,White,7514,47,<=50K
1592,Stavros male,245,Men,Cross,Haritidis,Gold 14ct.,White,5359,39,>50K
1593,Bracelet handcuff,600,Women,Bracelet,Haritidis,Gold 14ct.,Rose,7239,46,>50K
1594,Necklace riviera with diamonds,4800,Women,Necklaces,Haritidis,Gold 18ct.,White,4273,36,>50K
1595,Bracelet riviera with diamonds,3100,Women,Bracelet,Haritidis,Gold 18ct.,White,5484,39,>50K
1596,Earrings with sapphire,790,Women,Earrings,Haritidis,Gold 18ct.,White,7913,50,<=50K
1597,Necklace with sapphire and diamonds,950,Women,Necklaces,Haritidis,Gold 18ct.,White,5526,39,<=50K
1598,Earrings with diamonds,7000,Women,Earrings,Haritidis,Gold 18ct.,White,1005,26,<=50K
1599,Necklace with diamonds,4100,Women,Necklaces,Haritidis,Gold 18ct.,White,6218,42,>50K
1600,Necklace with Aquamarine,520,Women,Necklaces,Haritidis,Gold 18ct.,Rose,3902,35,>50K
1601,Necklace with sapphire and diamonds,2200,Women,Necklaces,Haritidis,Gold 18ct.,White,7653,48,>50K
1602,Necklace with topaz,550,Women,Necklaces,Haritidis,Gold 18ct.,White,960,26,<=50K
1603,Necklace with Aquamarine,550,Women,Necklaces,Haritidis,Gold 18ct.,White,4466,36,<=50K
1604,Necklace with Aquamarine,1000,Women,Necklaces,Haritidis,Gold 18ct.,White,7161,46,<=50K
1605,Ring with diamonds,3100,Women,Ring,Haritidis,Gold 18ct.,Rose,1991,29,<=50K
1606,Ring with diamonds,4300,Women,Ring,Haritidis,Gold 18ct.,Rose,3980,35,>50K
1607,Ring with diamonds,3500,Women,Ring,Haritidis,Gold 18ct.,White,476,24,<=50K
1608,Ring halfway,1000,Women,Ring,Haritidis,Gold 18ct.,White,1399,27,<=50K
1609,Ring with emerald,900,Women,Ring,Haritidis,Gold 18ct.,White,2560,31,<=50K
1610,Ring with Aquamarine,1300,Women,Ring,Haritidis,Gold 18ct.,White,2827,32,>50K
1611,Ring with sapphire,1100,Women,Ring,Haritidis,Gold 18ct.,White,1754,28,<=50K
1612,Ring with sapphire,1100,Women,Ring,Haritidis,Gold 18ct.,White,2281,30,<=50K
1613,Ring with sapphire,860,Women,Ring,Haritidis,Gold 18ct.,White,2993,32,>50K
1614,Ring with topaz,980,Women,Ring,Haritidis,Gold 18ct.,Rose,3982,35,<=50K
1615,Ring with Aquamarine,1000,Women,Ring,Haritidis,Gold 18ct.,White,7501,47,<=50K
1616,Ring with Aquamarine,700,Women,Ring,Haritidis,Gold 18ct.,White,688,25,<=50K
1617,Ring with Aquamarine,1300,Women,Ring,Haritidis,Gold 18ct.,White,7496,47,<=50K
1618,Necklace Ania Haie Nika Gold,69,Women,Necklaces,Ania Haie,Silver,Gold,3946,35,>50K
1619,Necklace Ania Haie Axum Gold,89,Women,Necklaces,Ania Haie,Silver,Gold,4434,36,>50K
1620,Bracelet Ania Haie Deus Rose Gold,45,Women,Bracelet,Ania Haie,Silver,Rose,5551,39,<=50K
1621,Earrings Just Cavalli Logo,89,Women,Earrings,Just Cavalli,Stainless Steel,Gold,2908,32,>50K
1622,Bracelet Just Cavalli Fashion Gold,49,Women,Bracelet,Just Cavalli,Stainless Steel,Gold,4729,37,<=50K
1623,Bracelet Just Cavalli Fashion Gold,49,Women,Bracelet,Just Cavalli,Stainless Steel,Gold,4579,36,<=50K
1624,Bracelet Just Cavalli Fashion Gold,49,Women,Bracelet,Just Cavalli,Stainless Steel,Gold,2082,29,<=50K
1625,Earrings Just Cavalli Logo,69,Women,Earrings,Just Cavalli,Stainless Steel,Gold,1142,27,>50K
1626,Necklace with black diamond,670,Women,Necklaces,Haritidis,Gold 18ct.,Rose,6558,43,<=50K
1627,Earrings with black diamonds,1160,Women,Earrings,Haritidis,Gold 18ct.,Rose,768,25,<=50K
1628,Earrings with topaz,1900,Women,Earrings,Haritidis,Gold 18ct.,White,1449,28,<=50K
1629,Ring halfway,690,Women,Ring,Haritidis,Gold 18ct.,Gold,5989,41,<=50K
1630,Ring halfway,750,Women,Ring,Haritidis,Gold 18ct.,White,5136,38,>50K
1631,Earrings with sapphire,2450,Women,Earrings,Haritidis,Gold 18ct.,White,553,24,<=50K
1632,Necklace riviera with diamonds,5800,Women,Necklaces,Haritidis,Gold 18ct.,White,4515,36,<=50K
1633,Stavros with diamond,490,Women,Cross,Haritidis,Gold 18ct.,Rose,1286,27,<=50K
1634,Ring with emerald,590,Women,Ring,Haritidis,Gold 18ct.,Gold,4587,36,<=50K
1635,Ring with emerald,370,Women,Ring,Haritidis,Gold 18ct.,Gold,1397,27,<=50K
1636,Ring with sapphire,620,Women,Ring,Haritidis,Gold 18ct.,Gold,4747,37,<=50K
1637,Ring halfway,600,Women,Ring,Haritidis,Gold 18ct.,Gold,5887,41,>50K
1638,Ring halfway,660,Women,Ring,Haritidis,Gold 18ct.,White,7732,49,>50K
1639,Necklace heart with topaz,1220,Women,Necklaces,Haritidis,Gold 18ct.,White,5413,39,>50K
1640,Necklace heart,160,Women,Necklaces,Haritidis,Gold 14ct.,White & Gold,5785,40,>50K
1641,Necklace heart,150,Women,Necklaces,Haritidis,Gold 14ct.,White,5373,39,>50K
1642,Necklace heart,170,Women,Necklaces,Haritidis,Gold 14ct.,White & Rose,6888,44,<=50K
1643,Necklace petal,160,Women,Necklaces,Haritidis,Gold 14ct.,Gold,7775,49,<=50K
1644,Necklace woman,280,Women,Necklaces,Haritidis,Gold 14ct.,Gold,376,24,>50K
1645,Necklace talisman,170,Women,Necklaces,Haritidis,Gold 14ct.,Rose,1503,28,<=50K
1646,Necklace talisman,170,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1154,27,<=50K
1647,Necklace talisman,150,Women,Necklaces,Haritidis,Gold 14ct.,Gold,2446,31,>50K
1648,"Pendant Monogram ""A"" PDPAOLA Dogs&Co Gold",69,Women,Pendant,PDPAOLA,Silver,Gold,3283,33,<=50K
1649,"Pendant Monogram ""R"" PDPAOLA Dogs&Co Gold",69,Women,Pendant,PDPAOLA,Silver,Gold,6320,42,<=50K
1650,Earrings Heart Bronzallure Flat Stone Rose Gold / White MOP,109,Women,Earrings,Bronzallure,Metal Alloy,Rose,101,22,<=50K
1651,Necklace Heart Bronzallure Flat Natural Stone Rose Gold / White MOP,139,Women,Necklaces,Bronzallure,Metal Alloy,Rose,5705,40,<=50K
1652,Ring Stavros Bronzallure Disc Stone Rose Gold / Black Onyx,129,Women,Ring,Bronzallure,Metal Alloy,Rose,313,23,<=50K
1653,Ring Eye Bronzallure Flat Disc Stone Rose Gold / Amazonite,129,Women,Ring,Bronzallure,Metal Alloy,Rose,3898,35,>50K
1654,Bracelet Bronzallure Tennis Zirconia Rose Gold,119,Women,Bracelet,Bronzallure,Metal Alloy,Rose,4354,36,<=50K
1655,Earrings Rings Bronzallure Aurora Zirconia Rose Gold,129,Women,Earrings,Bronzallure,Metal Alloy,Rose,6572,43,<=50K
1656,Ring Halfway Bronzallure Zirconia / Rose Gold,109,Women,Ring,Bronzallure,Metal Alloy,Rose,2159,30,>50K
1657,Necklace Cube Bronzallure Square Zirconia / Rose Gold,89,Women,Necklaces,Bronzallure,Metal Alloy,Rose,3941,35,<=50K
1658,Ring Halfway Bronzallure Zirconia / Rose Gold,129,Women,Ring,Bronzallure,Metal Alloy,White,6690,44,>50K
1659,Ring Stavros Bronzallure Zirconia Rose Gold / Black MOP,129,Women,Ring,Bronzallure,Metal Alloy,Rose,7458,47,<=50K
1660,Bracelet Bronzallure Marine Chain Zirconia / Rose Gold,159,Women,Bracelet,Bronzallure,Metal Alloy,Rose,2608,31,>50K
1661,Stavros female,150,Women,Cross,Haritidis,Gold 14ct.,Rose,2805,31,<=50K
1662,Stavros male,170,Men,Cross,Haritidis,Gold 14ct.,White,3142,33,>50K
1663,Necklace eye,155,Women,Necklaces,Haritidis,Gold 14ct.,Gold,7889,50,>50K
1664,Necklace puddle,145,Women,Necklaces,Haritidis,Gold 14ct.,Gold,69,22,<=50K
1665,Stavros female,150,Women,Cross,Haritidis,Gold 14ct.,White,681,25,<=50K
1666,Stavros female,130,Women,Cross,Haritidis,Gold 14ct.,White,7026,45,<=50K
1667,Stavros female,130,Women,Cross,Haritidis,Gold 14ct.,Gold,3697,34,<=50K
1668,Bracelet male,220,Men,Bracelet,Haritidis,Gold 14ct.,Gold,4572,36,<=50K
1669,Bracelet male,220,Men,Bracelet,Haritidis,Gold 14ct.,Gold,6705,44,>50K
1670,Bracelet male,220,Men,Bracelet,Haritidis,Gold 14ct.,Gold,4696,37,>50K
1671,Bracelet male,220,Men,Bracelet,Haritidis,Gold 14ct.,Gold,1885,29,>50K
1672,Ring woman,165,Women,Ring,Haritidis,Gold 14ct.,Gold,1858,29,>50K
1673,Konstantinato,115,Unisex,Religious jewels,Haritidis,Gold 14ct.,Gold,3679,34,>50K
1674,Necklace for pound,215,Women,Necklaces,Paul Hewitt,Gold 14ct.,Gold,2600,31,<=50K
1675,Necklace for pound,180,Unisex,Necklaces,Paul Hewitt,Gold 14ct.,Gold,6283,42,<=50K
1676,Ring talisman,370,Women,Ring,Haritidis,Gold 14ct.,Gold,3186,33,<=50K
1677,Ring Konstantinato,320,Women,Ring,Haritidis,Gold 14ct.,Gold,6978,45,>50K
1678,Ring Konstantinato,350,Women,Ring,Haritidis,Gold 14ct.,Gold,6076,41,<=50K
1679,Stavros male,240,Men,Cross,Haritidis,Gold 14ct.,Gold,397,24,<=50K
1680,Stavros female,240,Women,Cross,Haritidis,Gold 14ct.,Gold,204,23,<=50K
1681,Stavros female,350,Women,Cross,Haritidis,Gold 14ct.,Gold,731,25,>50K
1682,Stavros female,390,Women,Cross,Haritidis,Gold 14ct.,White,7765,49,<=50K
1683,Earrings with pearl,225,Women,Earrings,Haritidis,Gold 14ct.,Gold,2747,31,>50K
1684,Earrings with circles,150,Women,Earrings,Haritidis,Gold 14ct.,Gold,6910,45,>50K
1685,Earrings branch olive,150,Women,Earrings,Haritidis,Gold 14ct.,Gold,4131,35,<=50K
1686,Earrings star,210,Women,Earrings,Haritidis,Gold 14ct.,Gold,2521,31,<=50K
1687,Earrings star,265,Women,Earrings,Haritidis,Gold 14ct.,Gold,674,25,<=50K
1688,Ring star,220,Women,Ring,Haritidis,Gold 14ct.,Gold,4774,37,<=50K
1689,Ring star,220,Women,Ring,Haritidis,Gold 14ct.,Gold,618,25,<=50K
1690,Bracelet star,190,Women,Bracelet,Haritidis,Gold 14ct.,Gold,6513,43,>50K
1691,Bracelet star,190,Women,Bracelet,Haritidis,Gold 14ct.,Gold,2020,29,<=50K
1692,Necklace star,180,Women,Necklaces,Haritidis,Gold 14ct.,Gold,7604,48,>50K
1693,Necklace star,180,Women,Necklaces,Haritidis,Gold 14ct.,Gold,3150,33,<=50K
1694,Necklace tear,190,Women,Necklaces,Haritidis,Gold 14ct.,White,1091,26,<=50K
1695,Necklace with monopetra,225,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1657,28,<=50K
1696,Necklace eye,200,Women,Necklaces,Haritidis,Gold 14ct.,Rose,3384,33,<=50K
1697,Necklace eye,290,Women,Necklaces,Haritidis,Gold 14ct.,White,1784,29,>50K
1698,Gold Cufflinks,640,Men,Cuff links,Haritidis,Gold 14ct.,White & Gold,5707,40,<=50K
1699,Gold Cufflinks,620,Men,Cuff links,Haritidis,Gold 14ct.,White & Gold,444,24,<=50K
1700,Gold Cufflinks,700,Men,Cuff links,Haritidis,Gold 14ct.,White & Gold,486,24,<=50K
1701,Bracelet Hugo Boss,79,Men,Bracelet,Boss,Stainless Steel,Gunmetal,3415,33,<=50K
1702,Bracelet Hugo Boss,79,Men,Bracelet,Boss,Stainless Steel,Gunmetal,5585,40,>50K
1703,Bracelet Hugo Boss Brown,69,Men,Bracelet,Boss,Stainless Steel,Rose,3668,34,<=50K
1704,Earrings monopetra,1220,Women,Earrings,Haritidis,Gold 18ct.,White,1532,28,<=50K
1705,Set Necklace & Earrings Gloria Hope Silver,129,Women,Necklaces,Gloria Hope,Metal Alloy,White,1304,27,<=50K
1706,Earrings tear Gloria Hope Pearl Rose Gold,79,Women,Earrings,Gloria Hope,Metal Alloy,Rose,3749,34,<=50K
1707,Set Necklace & Earrings Gloria Hope Silver / Blue,129,Women,Necklaces,Gloria Hope,Metal Alloy,White,866,26,<=50K
1708,Necklace Ania Haie Figaro Chain Silver,89,Women,Necklaces,Ania Haie,Silver,White,7882,50,>50K
1709,Bracelet Ania Haie Figaro Chain Silver,59,Women,Bracelet,Ania Haie,Silver,Rose,2498,31,>50K
1710,Bracelet Ania Haie Glow Cuff Silver,59,Women,Bracelet,Ania Haie,Silver,Rose,4941,37,>50K
1711,Necklace Ania Haie Luxe Circle Gold,55,Women,Necklaces,Ania Haie,Silver,Gold,4326,36,<=50K
1712,Bracelet Ania Haie Luxe Curve Gold,45,Women,Bracelet,Ania Haie,Silver,Gold,1644,28,<=50K
1713,Necklace Ania Haie Luxe Curve Silver,55,Women,Necklaces,Ania Haie,Silver,White,1490,28,<=50K
1714,Ring Ania Haie Luxe Twist Adjustable Gold,55,Women,Ring,Ania Haie,Silver,Gold,5470,39,<=50K
1715,Ring Ania Haie Apollo Gold,99,Women,Ring,Ania Haie,Silver,Gold,7455,47,>50K
1716,Bracelet Ania Haie Emperor T-bar Gold,55,Women,Bracelet,Ania Haie,Silver,Gold,1902,29,<=50K
